created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token,positif,negatif,sentiment_score,sentiment
Tue Feb 23 12:16:28 +0000 2021,1364187368706560002,haloo kak jual aplikasi premium testimoni pinned kak murah full garansi trusted legal order via direct message wa cokjhnhpey fast respon jenius dana ovo shopeepay cototsftpi,0,0,0,0,in,550823119,1364179842409799682,288,https://twitter.com/00288/status/1364187368706560002,"['haloo', 'kak', 'jual', 'aplikasi', 'premium', 'testimoni', 'pinned', 'kak', 'murah', 'full', 'garansi', 'trusted', 'legal', 'order', 'via', 'direct message', 'wa', 'cokjhnhpey', 'fast', 'respon', 'jenius', 'dana', 'ovo', 'shopeepay', 'cototsftpi']",2,0,2,Positif
Tue Feb 23 07:28:40 +0000 2021,1364114939867107333,halo kak jual aplikasi premium netflix sharing coeavvznxy coiaeqftyzia netflix private coxtvofdbaa coklyzrqy jenius dana ovo shopeepay yuk kak murah full garansi trusted coiamoocwuu,0,0,0,0,in,550823119,1364114939867107333,288,https://twitter.com/00288/status/1364114939867107333,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'coiaeqftyzia', 'netflix', 'private', 'coxtvofdbaa', 'coklyzrqy', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'coiamoocwuu']",2,0,2,Positif
Tue Feb 23 06:23:30 +0000 2021,1364098541212233732,halo kak jual aplikasi premium wetv cokcisnogpnd cojdimudxa coahdddtuil corquswmvct wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted cogxdjkplp,0,0,0,0,in,550823119,1364098002088988683,288,https://twitter.com/00288/status/1364098541212233732,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'wetv', 'cokcisnogpnd', 'cojdimudxa', 'coahdddtuil', 'corquswmvct', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'cogxdjkplp']",2,0,2,Positif
Tue Feb 23 05:58:37 +0000 2021,1364092277912608768,halo kak jual aplikasi premium viu cowsbzynr cojdimudxa courvimhphp jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal,0,1,0,0,in,550823119,1364091721429131266,288,https://twitter.com/00288/status/1364092277912608768,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'viu', 'cowsbzynr', 'cojdimudxa', 'courvimhphp', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal']",2,0,2,Positif
Tue Feb 23 05:56:39 +0000 2021,1364091782363979778,halo kak jual aplikasi premium minat dmwa wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted codcomyqdy,0,0,0,0,in,550823119,1364089392512397313,288,https://twitter.com/00288/status/1364091782363979778,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'minat', 'dmwa', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'codcomyqdy']",2,0,2,Positif
Tue Feb 23 05:45:40 +0000 2021,1364089018573459456,halo kak jual aplikasi premium dmwa wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted colfryuwac,0,0,0,0,in,550823119,1364082509907042309,288,https://twitter.com/00288/status/1364089018573459456,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'dmwa', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'colfryuwac']",2,0,2,Positif
Tue Feb 23 05:43:14 +0000 2021,1364088408331624450,halo kak jual aplikasi premium wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted cotriyjexf,0,0,0,0,in,550823119,1364088408331624450,288,https://twitter.com/00288/status/1364088408331624450,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'cotriyjexf']",2,0,2,Positif
Tue Feb 23 05:36:18 +0000 2021,1364086662255419396,halo kak jual aplikasi premium canva cowsbzynr coprvkwjcgi jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal coidnjodtqv,0,0,0,0,in,550823119,1364083916496269313,288,https://twitter.com/00288/status/1364086662255419396,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'canva', 'cowsbzynr', 'coprvkwjcgi', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal', 'coidnjodtqv']",2,0,2,Positif
Tue Feb 23 05:30:10 +0000 2021,1364085120190214145,halo kak jual aplikasi premium wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted coboktkgm,0,0,0,0,in,550823119,1364083200801140736,288,https://twitter.com/00288/status/1364085120190214145,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'coboktkgm']",2,0,2,Positif
Tue Feb 23 05:25:15 +0000 2021,1364083881494765569,halo kak jual aplikasi premium viu cowsbzynr cojdimudxa courvimhphp jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal coctlzkbn,0,0,0,0,in,550823119,1364083169784303616,288,https://twitter.com/00288/status/1364083881494765569,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'viu', 'cowsbzynr', 'cojdimudxa', 'courvimhphp', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal', 'coctlzkbn']",2,0,2,Positif
Tue Feb 23 05:05:54 +0000 2021,1364079012314669056,halo kak jual aplikasi premium viu cowsbzynr cojdimudxa courvimhphp jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal,0,0,0,0,in,550823119,1364075335168364545,288,https://twitter.com/00288/status/1364079012314669056,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'viu', 'cowsbzynr', 'cojdimudxa', 'courvimhphp', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal']",2,0,2,Positif
Tue Feb 23 05:05:44 +0000 2021,1364078972120616970,halo kak jual aplikasi premium spotify aktivasi oke k oke k panjang k k k k jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal proses cepat coczwjmntq,0,1,0,0,in,550823119,1364075335168364545,288,https://twitter.com/00288/status/1364078972120616970,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'spotify', 'aktivasi', 'oke', 'k', 'oke', 'k', 'panjang', 'k', 'k', 'k', 'k', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal', 'proses', 'cepat', 'coczwjmntq']",5,1,4,Positif
Thu Apr 29 15:44:14 +0000 2021,1387794865648410628,oji anak hidup gadibiayain orang tua jenius banget aplikasi prostitusi cari uang,0,1,0,0,in,1350461061913198597,1387616809805762563,kyhquintessence,https://twitter.com/kyhquintessence/status/1387794865648410628,"['oji', 'anak', 'hidup', 'gadibiayain', 'orang tua', 'jenius', 'banget', 'aplikasi', 'prostitusi', 'cari', 'uang']",1,0,1,Positif
Wed Apr 28 19:34:09 +0000 2021,1387490338101555203,mudah atur keuangankehidupan jenius unduh aplikasi jenius codmcljtkkq masuk cashtag camardepok kolom referral,0,0,0,0,in,69792570,1387490338101555203,M4r0s4,https://twitter.com/M4r0s4/status/1387490338101555203,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'codmcljtkkq', 'masuk', 'cashtag', 'camardepok', 'kolom', 'referral']",3,0,3,Positif
Wed Apr 28 08:54:02 +0000 2021,1387329249120591874,halo aplikasi jenius closed tidak bisa transfer uang notifikasi salah coba,0,1,0,0,in,48306559,1387329249120591874,ventableu,https://twitter.com/ventableu/status/1387329249120591874,"['halo', 'aplikasi', 'jenius', 'closed', 'tidak bisa', 'transfer', 'uang', 'notifikasi', 'salah', 'coba']",1,2,-1,Negatif
Wed Apr 28 08:40:49 +0000 2021,1387325923079294984,jenius aplikasi bankingnya tidak jenius lelet eror,0,1,0,0,in,17185011,1387325923079294984,whatsaidsays,https://twitter.com/whatsaidsays/status/1387325923079294984,"['jenius', 'aplikasi', 'bankingnya', 'tidak jenius', 'lelet', 'eror']",1,1,0,Netral
Wed Apr 28 08:34:15 +0000 2021,1387324267646242822,eet aplikasi jenius susah banget buka,0,0,0,0,in,79394374,1387324267646242822,Lorryanto,https://twitter.com/Lorryanto/status/1387324267646242822,"['eet', 'aplikasi', 'jenius', 'susah', 'banget', 'buka']",1,1,0,Netral
Sat May 29 09:35:00 +0000 2021,1398573579512471557,zakat donasi dompet dhuafa jenius pay sahabat zakat donasi langsung aplikasi jenius,0,0,0,0,in,147889039,1398573579512471557,dompetdhuafaorg,https://twitter.com/dompetdhuafaorg/status/1398573579512471557,"['zakat', 'donasi', 'dompet', 'dhuafa', 'jenius', 'pay', 'sahabat', 'zakat', 'donasi', 'langsung', 'aplikasi', 'jenius']",2,0,2,Positif
Fri May 28 14:09:55 +0000 2021,1398280377769234434,halo admin aplikasi jenius ganggu top up dana gagal mohon tanggap terima kasih,0,1,0,0,in,944896032,1398280377769234434,xxElHabshixx,https://twitter.com/xxElHabshixx/status/1398280377769234434,"['halo', 'admin', 'aplikasi', 'jenius', 'ganggu', 'top up', 'dana', 'gagal', 'mohon', 'tanggap', 'terima kasih']",1,1,0,Netral
Fri May 28 10:51:30 +0000 2021,1398230444173185029,mudah atur keuangankehidupan jenius unduh aplikasi jenius cordqxzupap masuk cashtag busro kolom referral,0,0,0,1,in,522974792,1398230444173185029,busro0o,https://twitter.com/busro0o/status/1398230444173185029,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'cordqxzupap', 'masuk', 'cashtag', 'busro', 'kolom', 'referral']",3,0,3,Positif
Fri May 28 09:29:15 +0000 2021,1398209747103281159,jenius aplikasi perban digital aplikasi bantu guna aktivitas finansial tabung transaksi atur uang nasabah milik rekening bank admin ujang,0,2,0,0,in,1081051313398370304,1398201056094351365,babyfleur_,https://twitter.com/babyfleur_/status/1398209747103281159,"['jenius', 'aplikasi', 'perban', 'digital', 'aplikasi', 'bantu', 'guna', 'aktivitas', 'finansial', 'tabung', 'transaksi', 'atur', 'uang', 'nasabah', 'milik', 'rekening', 'bank', 'admin', 'ujang']",1,0,1,Positif
Thu May 27 10:13:36 +0000 2021,1397858520611975168,kurang tahu android guna guna dana terinstall aplikasi dana handphonenya pilih payment via dana ccdc tidak ada opsi dana pakai ccdc pakai kartu visa jenius tidak punya debit credit card,0,1,0,0,in,1607224050,1397858436444946433,mollasseulka,https://twitter.com/mollasseulka/status/1397858520611975168,"['kurang tahu', 'android', 'guna', 'guna', 'dana', 'terinstall', 'aplikasi', 'dana', 'handphonenya', 'pilih', 'payment', 'via', 'dana', 'ccdc', 'tidak ada', 'opsi', 'dana', 'pakai', 'ccdc', 'pakai', 'kartu', 'visa', 'jenius', 'tidak punya', 'debit', 'credit', 'card']",1,1,0,Netral
Thu May 27 09:48:30 +0000 2021,1397852200299163651,pakai debitcredit card pakai jenius cek ecard aplikasi jenius di situ nomor exp date cvvnya tinggal masuk langsung aktif tidak ada ccdebit coba tolong ios guna kenal aktifin payment ios dana,0,1,0,0,in,932728536783142912,1397851116067381253,amerlinou,https://twitter.com/amerlinou/status/1397852200299163651,"['pakai', 'debitcredit', 'card', 'pakai', 'jenius', 'cek', 'ecard', 'aplikasi', 'jenius', 'di situ', 'nomor', 'exp', 'date', 'cvvnya', 'tinggal', 'masuk', 'langsung', 'aktif', 'tidak ada', 'ccdebit', 'coba', 'tolong', 'ios', 'guna', 'kenal', 'aktifin', 'payment', 'ios', 'dana']",2,1,1,Positif
Thu May 27 09:39:38 +0000 2021,1397849968891678722,jenius pakai free trial appmus paymentnya cek card aplikasi jenius tahu nomer exp date cvvnya langsung dipakee,0,0,0,0,in,932728536783142912,1397849968891678722,amerlinou,https://twitter.com/amerlinou/status/1397849968891678722,"['jenius', 'pakai', 'free', 'trial', 'appmus', 'paymentnya', 'cek', 'card', 'aplikasi', 'jenius', 'tahu', 'nomer', 'exp', 'date', 'cvvnya', 'langsung', 'dipakee']",2,0,2,Positif
Thu May 27 08:36:45 +0000 2021,1397834146592874504,halo kak ready disney hotstar sharing k k murah baca jenius ovo dana gopay shopee pay order via dmwa fast response jual cari netflix sharing premium disney canva spotify private murah aplikasi zonajajan wts wtb cohkxbdyh,0,1,0,0,in,3245881040,1397833702550298624,kidkrowss,https://twitter.com/kidkrowss/status/1397834146592874504,"['halo', 'kak', 'ready', 'disney', 'hotstar', 'sharing', 'k', 'k', 'murah', 'baca', 'jenius', 'ovo', 'dana', 'gopay', 'shopee', 'pay', 'order', 'via', 'dmwa', 'fast', 'response', 'jual', 'cari', 'netflix', 'sharing', 'premium', 'disney', 'canva', 'spotify', 'private', 'murah', 'aplikasi', 'zonajajan', 'wts', 'wtb', 'cohkxbdyh']",3,0,3,Positif
Wed May 26 04:48:08 +0000 2021,1397414223026659332,coba aplikasi jenius lambat banget bikin emosi,0,0,0,0,in,1913118110,1397412455383330816,ystnysn,https://twitter.com/ystnysn/status/1397414223026659332,"['coba', 'aplikasi', 'jenius', 'lambat', 'banget', 'bikin', 'emosi']",1,2,-1,Negatif
Tue May 25 09:00:02 +0000 2021,1397115229532614658,aplikasi jenius nikmat fitur transaksi perban digital tarik btpn mudahpakaiprima,0,0,0,0,in,170666404,1397115229532614658,jaringanprima,https://twitter.com/jaringanprima/status/1397115229532614658,"['aplikasi', 'jenius', 'nikmat', 'fitur', 'transaksi', 'perban', 'digital', 'tarik', 'btpn', 'mudahpakaiprima']",2,0,2,Positif
Tue May 25 05:58:12 +0000 2021,1397069471185981441,coba cepat proses registrasi cepat bank digital minus animasi aplikasi tidak tampil mulus galaxy ultra fitur menu kilas jenius jajal,0,3,0,0,in,62167083,1397069471185981441,firmangrh,https://twitter.com/firmangrh/status/1397069471185981441,"['coba', 'cepat', 'proses', 'registrasi', 'cepat', 'bank', 'digital', 'minus', 'animasi', 'aplikasi', 'tidak tampil', 'mulus', 'galaxy', 'ultra', 'fitur', 'menu', 'kilas', 'jenius', 'jajal']",4,0,4,Positif
Sun May 23 13:40:55 +0000 2021,1396461142239694851,iya livv pas surat polisi doang tidak cukup suruh bawa kartu tanda duduk dompet hilang otomatis kartu tanda duduk hilang ruwet jenius enak iya onok aplikasi barangg,0,1,0,0,in,770766418618912768,1396422329400397826,hoshineshi,https://twitter.com/hoshineshi/status/1396461142239694851,"['iya', 'livv', 'pas', 'surat', 'polisi', 'doang', 'tidak cukup', 'suruh', 'bawa', 'kartu tanda duduk', 'dompet', 'hilang', 'otomatis', 'kartu tanda duduk', 'hilang', 'ruwet', 'jenius', 'enak', 'iya', 'onok', 'aplikasi', 'barangg']",2,4,-2,Negatif
Sun May 23 12:35:17 +0000 2021,1396444621203394567,mjb saran jenius sisa uang saldo aktif feasible top up sisa masuk flexi saver maxi saver tidak bisa langsung ambil atm pindah via aplikasi,0,0,0,1,in,83074439,1396363555012702215,dianasayangku,https://twitter.com/dianasayangku/status/1396444621203394567,"['mjb', 'saran', 'jenius', 'sisa', 'uang', 'saldo', 'aktif', 'feasible', 'top', 'up', 'sisa', 'masuk', 'flexi', 'saver', 'maxi', 'saver', 'tidak bisa', 'langsung', 'ambil', 'atm', 'pindah', 'via', 'aplikasi']",1,1,0,Netral
Sun May 23 01:59:06 +0000 2021,1396284523881533446,maaf orang jenius aplikasi,0,0,0,0,in,354759637,1396086604867854337,tonyy_pratama,https://twitter.com/tonyy_pratama/status/1396284523881533446,"['maaf', 'orang', 'jenius', 'aplikasi']",1,1,0,Netral
Sat May 22 08:57:38 +0000 2021,1396027459854757891,rekening pisah atm simpan uang atm kurang bisa transfer rekening internal mbanking jenius fitur bank jago tiru konsep jenius tidak asyik biaya bulan aplikasi lambat,0,1,0,0,in,1298542878998683648,1396027457547825155,NarutamaAurum,https://twitter.com/NarutamaAurum/status/1396027459854757891,"['rekening', 'pisah', 'atm', 'simpan', 'uang', 'atm', 'kurang bisa', 'transfer', 'rekening', 'internal', 'mbanking', 'jenius', 'fitur', 'bank', 'jago', 'tiru', 'konsep', 'jenius', 'tidak asyik', 'biaya', 'bulan', 'aplikasi', 'lambat']",2,3,-1,Negatif
Sat May 22 04:41:21 +0000 2021,1395962964012802050,kemarin bayar tagih usaha listrik negara pakai jenius barusan tugas usaha listrik negara kesini bayar no id usaha listrik negara uking dasuki nominal saldo debet bantu chat aplikasi nihil,0,1,0,0,in,372161420,1395962964012802050,ramdanihikmat,https://twitter.com/ramdanihikmat/status/1395962964012802050,"['kemarin', 'bayar', 'tagih', 'usaha listrik negara', 'pakai', 'jenius', 'barusan', 'tugas', 'usaha listrik negara', 'kesini', 'bayar', 'no', 'id', 'usaha listrik negara', 'uking', 'dasuki', 'nominal', 'saldo', 'debet', 'bantu', 'chat', 'aplikasi', 'nihil']",1,0,1,Positif
Fri May 21 08:18:51 +0000 2021,1395655313685028866,min ambil uang atm pin yahsama pin pas login aplikasi kahselama pakai jenius ambil uang atm tolong terima kasih,0,1,0,0,in,393339655,1395655313685028866,PiaApriani,https://twitter.com/PiaApriani/status/1395655313685028866,"['min', 'ambil', 'uang', 'atm', 'pin', 'yahsama', 'pin', 'pas', 'login', 'aplikasi', 'kahselama', 'pakai', 'jenius', 'ambil', 'uang', 'atm', 'tolong', 'terima kasih']",1,0,1,Positif
Fri May 21 00:21:44 +0000 2021,1395535245240274949,untung rekening utama pakai jenius tarik tunai gratis bea transfer gratis cek saldo pakai aplikasi senang diri,0,0,0,0,in,246760510,1395415353258233863,bitternsweet00,https://twitter.com/bitternsweet00/status/1395535245240274949,"['untung', 'rekening', 'utama', 'pakai', 'jenius', 'tarik', 'tunai', 'gratis', 'bea', 'transfer', 'gratis', 'cek', 'saldo', 'pakai', 'aplikasi', 'senang', 'diri']",5,0,5,Positif
Thu May 20 13:53:14 +0000 2021,1395377076224421893,min aplikasi jenius tidak bisa buka mentok pas masuk pin doang,0,1,0,0,in,936540284,1395377076224421893,dieinfarid97,https://twitter.com/dieinfarid97/status/1395377076224421893,"['min', 'aplikasi', 'jenius', 'tidak bisa', 'buka', 'mentok', 'pas', 'masuk', 'pin', 'doang']",1,1,0,Netral
Thu May 20 08:12:28 +0000 2021,1395291317886873601,baca mobile aplikasi banking baik tidak lambat tidak ribet tidak aneh pokok kecewa on livin by mandiri jenius,0,2,0,3,in,938042971206729732,1395291317886873601,kimseokgwang,https://twitter.com/kimseokgwang/status/1395291317886873601,"['baca', 'mobile', 'aplikasi', 'banking', 'baik', 'tidak lambat', 'tidak ribet', 'tidak aneh', 'pokok', 'kecewa', 'on', 'livin', 'by', 'mandiri', 'jenius']",4,1,3,Positif
Thu May 20 07:48:34 +0000 2021,1395285303800205312,transfer aplikasi pintu aplikasi status hasil withdraw rekan pintu hasil info hubung jenius cootaroxhmj,0,1,0,0,in,1001722752007528448,1395285303800205312,robitantra,https://twitter.com/robitantra/status/1395285303800205312,"['transfer', 'aplikasi', 'pintu', 'aplikasi', 'status', 'hasil', 'withdraw', 'rekan', 'pintu', 'hasil', 'info', 'hubung', 'jenius', 'cootaroxhmj']",1,0,1,Positif
Thu May 20 04:32:03 +0000 2021,1395235850431074305,semuaa happy apps jual aplikasi garansi legal anti hold bayar via gopay ovo dana shopeepay jenius biaya administrasi baca order via direct message line wa yalink bio thankyougfriend cryptocrash lord rangga mousefinale mei cobvcoxyhfj,0,0,0,1,in,938794415845339136,1395235850431074305,happyapps__,https://twitter.com/happyapps__/status/1395235850431074305,"['semuaa', 'happy', 'apps', 'jual', 'aplikasi', 'garansi', 'legal', 'anti', 'hold', 'bayar', 'via', 'gopay', 'ovo', 'dana', 'shopeepay', 'jenius', 'biaya', 'administrasi', 'baca', 'order', 'via', 'direct message', 'line', 'wa', 'yalink', 'bio', 'thankyougfriend', 'cryptocrash', 'lord', 'rangga', 'mousefinale', 'mei', 'cobvcoxyhfj']",1,1,0,Netral
Thu May 20 04:29:57 +0000 2021,1395235321713872904,semuaa happy apps jual aplikasi garansi legal anti hold bayar via gopay ovo dana shopeepay jenius biaya administrasi baca order via direct message line wa yalink bio blinks final countdown kimgoeun kentaro miura btsarmy viu cocthptqyom,0,2,1,39,in,938794415845339136,1395235321713872904,happyapps__,https://twitter.com/happyapps__/status/1395235321713872904,"['semuaa', 'happy', 'apps', 'jual', 'aplikasi', 'garansi', 'legal', 'anti', 'hold', 'bayar', 'via', 'gopay', 'ovo', 'dana', 'shopeepay', 'jenius', 'biaya', 'administrasi', 'baca', 'order', 'via', 'direct message', 'line', 'wa', 'yalink', 'bio', 'blinks', 'final', 'countdown', 'kimgoeun', 'kentaro', 'miura', 'btsarmy', 'viu', 'cocthptqyom']",1,1,0,Netral
Wed May 19 09:59:27 +0000 2021,1394955856467345411,aplikasi premium netflix spotify viu youtube canva iflix hbo go disney hotstar wetv iqiyi crunchyroll dan lain lain dana ovo spay gopay qris jenius garansi trusted wa colstrjgrxk coyfpugbj,0,0,0,0,en,2816664516,1394955856467345411,biuronan,https://twitter.com/biuronan/status/1394955856467345411,"['aplikasi', 'premium', 'netflix', 'spotify', 'viu', 'youtube', 'canva', 'iflix', 'hbo', 'go', 'disney', 'hotstar', 'wetv', 'iqiyi', 'crunchyroll', 'dan lain lain', 'dana', 'ovo', 'spay', 'gopay', 'qris', 'jenius', 'garansi', 'trusted', 'wa', 'colstrjgrxk', 'coyfpugbj']",1,0,1,Positif
Wed May 19 04:18:57 +0000 2021,1394870166224130051,semuaa happy apps jual aplikasi garansi legal anti hold bayar via gopay ovo dana shopeepay jenius biaya administrasi baca order via direct message line wa yalink bio youtubedown btsarmy guru keyring indonesia dynamite couajwiru,0,0,0,3,in,938794415845339136,1394870166224130051,happyapps__,https://twitter.com/happyapps__/status/1394870166224130051,"['semuaa', 'happy', 'apps', 'jual', 'aplikasi', 'garansi', 'legal', 'anti', 'hold', 'bayar', 'via', 'gopay', 'ovo', 'dana', 'shopeepay', 'jenius', 'biaya', 'administrasi', 'baca', 'order', 'via', 'direct message', 'line', 'wa', 'yalink', 'bio', 'youtubedown', 'btsarmy', 'guru', 'keyring', 'indonesia', 'dynamite', 'couajwiru']",1,1,0,Netral
